year,month,id_region,cliente,division,bl,mercancia,recorrido,importe_transaccion,cantidad_mercancia,kg_c02,arboles,precio_unitario,rendimiento,rendimiento_real,kg_c02_por_recorrido,year_month
2021,3,1003,02125-031,RPF,RPI,MAGNA,1,949.46,45.89,111.1,7.41,20.69,14.0,0.02,111.1,2021_3
2021,3,1003,02125-031,RPF,RPS,MAGNA,268,950.67,48.38,117.13,7.81,19.65,14.0,5.54,0.437052239,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,100,1461.75,75.0,181.58,12.11,19.49,14.0,1.33,1.8158,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,542,1356.79,64.64,156.49,10.43,20.99,14.0,8.38,0.288726937,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,433,1143.45,55.0,133.16,8.88,20.79,14.0,7.87,0.307528868,2021_3
2021,3,1002,02125-031,PRS,SFP,MAGNA,189,1119.4,58.0,140.42,9.36,19.3,14.0,3.26,0.742962963,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,101,1277.19,59.99,145.24,9.68,21.29,14.0,1.68,1.438019802,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,660,1099.82,56.43,136.62,9.11,19.49,14.0,11.7,0.207,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,92,611.7,30.0,72.63,4.84,20.39,14.0,3.07,0.789456522,2021_3
2021,3,1003,02125-031,RPF,RPS,MAGNA,284,1310.31,69.0,167.05,11.14,18.99,14.0,4.12,0.588204225,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,315,1481.22,78.0,188.84,12.59,18.99,14.0,4.04,0.599492063,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,506,1203.18,61.86,149.76,9.98,19.45,14.0,8.18,0.295968379,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,179,933.6,48.0,116.21,7.75,19.45,14.0,3.73,0.649217877,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,105,949.94,48.74,118.0,7.87,19.49,14.0,2.15,1.123809524,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,420,1139.4,60.0,145.26,9.68,18.99,14.0,7.0,0.345857143,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,266,1410.87,71.8,173.83,11.59,19.65,14.0,3.7,0.653496241,2021_3
2021,3,1004,02125-031,WEC,WCM,MAGNA,298,714.1,37.0,89.58,5.97,19.3,14.0,8.05,0.300604027,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,400,1399.3,70.0,169.47,11.3,19.99,14.0,5.71,0.423675,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,451,1215.55,64.01,154.97,10.33,18.99,14.0,7.05,0.343614191,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,399,1000.18,50.9,123.23,8.22,19.65,14.0,7.84,0.308847118,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,512,772.0,40.0,96.84,6.46,19.3,14.0,12.8,0.189140625,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,200,1239.29,58.21,140.93,9.4,21.29,14.0,3.44,0.70465,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,201,642.45,34.01,82.34,5.49,18.89,14.0,5.91,0.409651741,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,89,770.99,40.6,98.29,6.55,18.99,14.0,2.19,1.104382022,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,274,638.89,32.68,79.12,5.27,19.55,14.0,8.38,0.288759124,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,163,974.5,50.0,121.05,8.07,19.49,14.0,3.26,0.742638037,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,100,1469.25,75.0,181.58,12.11,19.59,14.0,1.33,1.8158,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,644,1325.02,78.45,189.93,12.66,16.89,14.0,8.21,0.29492236,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,395,1679.2,80.0,193.68,12.91,20.99,14.0,4.94,0.490329114,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,201,992.94,49.18,119.06,7.94,20.19,14.0,4.09,0.592338308,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,548,1218.69,62.02,150.15,10.01,19.65,14.0,8.84,0.27399635,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,86,949.69,50.01,121.07,8.07,18.99,14.0,1.72,1.407790698,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,250,1499.98,77.12,186.71,12.45,19.45,14.0,3.24,0.74684,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,250,599.9,30.78,74.52,4.97,19.49,14.0,8.12,0.29808,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,210,499.92,25.65,62.1,4.14,19.49,14.0,8.19,0.295714286,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,203,1536.75,75.0,181.58,12.11,20.49,14.0,2.71,0.894482759,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,556,1108.25,55.0,133.16,8.88,20.15,14.0,10.11,0.239496403,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,50,912.85,48.07,116.38,7.76,18.99,14.0,1.04,2.3276,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,442,1280.49,65.7,159.06,10.6,19.49,14.0,6.73,0.359864253,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,270,1436.61,73.71,178.45,11.9,19.49,14.0,3.66,0.660925926,2021_3
2021,3,1002,02125-031,PRS,SFP,MAGNA,251,1139.4,60.0,145.26,9.68,18.99,14.0,4.18,0.5787251,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,244,1315.68,68.92,166.86,11.12,19.09,14.0,3.54,0.683852459,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,100,1195.63,57.51,139.23,9.28,20.79,14.0,1.74,1.3923,2021_3
2021,3,1002,02125-031,PRS,SFP,MAGNA,153,1519.2,80.0,193.68,12.91,18.99,14.0,1.91,1.265882353,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,230,919.54,46.0,111.37,7.42,19.99,14.0,5.0,0.484217391,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,60,1080.75,55.0,133.16,8.88,19.65,14.0,1.09,2.219333333,2021_3
2021,3,1003,02125-031,RPF,RPS,MAGNA,233,1158.0,60.0,145.26,9.68,19.3,14.0,3.88,0.623433476,2021_3
2021,3,1004,02125-031,WEC,WCD,MAGNA,65,1077.6,55.29,133.86,8.92,19.49,14.0,1.18,2.059384615,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,170,772.0,40.0,96.84,6.46,19.3,14.0,4.25,0.569647059,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,202,999.84,51.3,124.2,8.28,19.49,14.0,3.94,0.614851485,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,76,1283.64,76.0,184.0,12.27,16.89,14.0,1.0,2.421052632,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,356,1292.85,65.0,157.37,10.49,19.89,14.0,5.48,0.442050562,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,200,1073.5,53.17,128.72,8.58,20.19,14.0,3.76,0.6436,2021_3
2021,3,1004,02125-031,WEC,WCM,MAGNA,300,935.52,48.0,116.21,7.75,19.49,14.0,6.25,0.387366667,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,401,1360.6,70.17,169.88,11.33,19.39,14.0,5.71,0.423640898,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,210,1567.2,80.0,193.68,12.91,19.59,14.0,2.63,0.922285714,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,55,706.65,35.0,84.74,5.65,20.19,14.0,1.57,1.540727273,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,123,599.84,29.71,71.93,4.8,20.19,14.0,4.14,0.584796748,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,189,507.01,26.84,64.98,4.33,18.89,14.0,7.04,0.343809524,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,203,1392.3,70.0,169.47,11.3,19.89,14.0,2.9,0.834827586,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,204,1169.21,59.99,145.24,9.68,19.49,14.0,3.4,0.711960784,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,240,1482.02,76.04,184.09,12.27,19.49,14.0,3.16,0.767041667,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,518,1279.62,65.79,159.28,10.62,19.45,14.0,7.87,0.307490347,2021_3
2021,3,1004,02125-031,WEC,WCM,MAGNA,470,690.98,34.74,84.11,5.61,19.89,14.0,13.53,0.178957447,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,356,1395.15,71.0,171.89,11.46,19.65,14.0,5.01,0.482837079,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,600,1392.3,70.0,169.47,11.3,19.89,14.0,8.57,0.28245,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,146,279.86,14.0,33.89,2.26,19.99,14.0,10.43,0.232123288,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,223,1228.06,63.01,152.55,10.17,19.49,14.0,3.54,0.684080717,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,17,641.75,31.32,75.83,5.06,20.49,14.0,0.54,4.460588235,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,300,1139.4,60.0,145.26,9.68,18.99,14.0,5.0,0.4842,2021_3
2021,3,1002,02125-031,PRS,SFP,MAGNA,439,1049.95,55.0,133.16,8.88,19.09,14.0,7.98,0.30332574,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,51,1093.25,54.69,132.4,8.83,19.99,14.0,0.93,2.596078431,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,100,290.89,15.08,36.51,2.43,19.29,14.0,6.63,0.3651,2021_3
2021,3,1003,02125-031,RPF,RPS,MAGNA,245,1473.75,75.0,181.58,12.11,19.65,14.0,3.27,0.741142857,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,485,1275.76,61.96,150.01,10.0,20.59,14.0,7.83,0.309298969,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,416,1355.96,71.03,171.96,11.46,19.09,14.0,5.86,0.413365385,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,248,896.73,46.01,111.39,7.43,19.49,14.0,5.39,0.449153226,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,489,889.21,43.61,105.58,7.04,20.39,14.0,11.21,0.21591002,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,62,1138.61,58.42,141.43,9.43,19.49,14.0,1.06,2.281129032,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,400,1199.4,60.0,145.26,9.68,19.99,14.0,6.67,0.36315,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,169,793.83,47.0,113.79,7.59,16.89,14.0,3.6,0.673313609,2021_3
2021,3,1004,02125-031,WEC,WCM,MAGNA,351,940.32,48.0,116.21,7.75,19.59,14.0,7.31,0.331082621,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,128,1169.4,60.0,145.26,9.68,19.49,14.0,2.13,1.13484375,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,207,293.43,15.18,36.75,2.45,19.33,14.0,13.64,0.177536232,2021_3
2021,3,1003,02125-031,RPF,RPI,DIESEL,215,777.42,38.41,92.99,6.2,20.24,14.0,5.6,0.432511628,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,574,772.0,40.0,96.84,6.46,19.3,14.0,14.35,0.168710801,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,1,882.98,45.75,110.76,7.38,19.3,14.0,0.02,110.76,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,434,589.5,30.0,72.63,4.84,19.65,14.0,14.47,0.16735023,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,181,1218.51,63.83,154.53,10.3,19.09,14.0,2.84,0.853756906,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,153,1459.27,73.0,176.73,11.78,19.99,14.0,2.1,1.155098039,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,231,1517.88,77.88,188.55,12.57,19.49,14.0,2.97,0.816233766,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,320,739.43,37.63,91.1,6.07,19.65,14.0,8.5,0.2846875,2021_3
2021,3,1003,02125-031,RPF,RPE,DIESEL,180,1703.2,80.0,193.68,12.91,21.29,14.0,2.25,1.076,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,313,1077.41,54.58,132.14,8.81,19.74,14.0,5.73,0.422172524,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,309,1414.0,70.0,169.47,11.3,20.2,14.0,4.41,0.548446602,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,239,917.14,47.52,115.05,7.67,19.3,14.0,5.03,0.481380753,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,150,1202.72,59.57,144.22,9.61,20.19,14.0,2.52,0.961466667,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,122,1007.82,48.36,117.08,7.81,20.84,14.0,2.52,0.959672131,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,182,267.99,13.75,33.29,2.22,19.49,14.0,13.24,0.182912088,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,240,1499.25,75.0,181.58,12.11,19.99,14.0,3.2,0.756583333,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,50,549.81,28.21,68.3,4.55,19.49,14.0,1.77,1.366,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,100,1021.08,52.39,126.84,8.46,19.49,14.0,1.91,1.2684,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,360,1050.07,50.63,122.58,8.17,20.74,14.0,7.11,0.3405,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,230,1519.2,80.0,193.68,12.91,18.99,14.0,2.88,0.842086957,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,110,800.06,41.05,99.38,6.63,19.49,14.0,2.68,0.903454545,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,346,1519.2,80.0,193.68,12.91,18.99,14.0,4.33,0.559768786,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,235,1030.86,54.0,130.73,8.72,19.09,14.0,4.35,0.556297872,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,534,1212.0,60.0,145.26,9.68,20.2,14.0,8.9,0.272022472,2021_3
2021,3,1004,02125-031,WEC,WCF,DIESEL,259,1173.63,57.0,138.0,9.2,20.59,14.0,4.54,0.532818533,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,281,477.25,25.0,60.53,4.04,19.09,14.0,11.24,0.215409253,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,189,1432.08,72.0,174.31,11.62,19.89,14.0,2.63,0.922275132,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,100,1559.2,80.0,193.68,12.91,19.49,14.0,1.25,1.9368,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,90,996.51,59.0,142.84,9.52,16.89,14.0,1.53,1.587111111,2021_3
2021,3,1003,02125-031,RPF,RPS,MAGNA,427,1385.3,70.0,169.47,11.3,19.79,14.0,6.1,0.396885246,2021_3
2021,3,1003,02125-031,RPF,RPS,DIESEL,150,1529.43,74.28,179.83,11.99,20.59,14.0,2.02,1.198866667,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,193,1600.07,76.23,184.55,12.3,20.99,14.0,2.53,0.956217617,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,189,1658.21,79.0,191.26,12.75,20.99,14.0,2.39,1.011957672,2021_3
2021,3,1004,02125-031,WEC,WCD,MAGNA,165,519.25,25.0,60.53,4.04,20.77,14.0,6.6,0.366848485,2021_3
2021,3,1003,02125-031,RPF,RPE,DIESEL,158,1399.98,68.66,166.23,11.08,20.39,14.0,2.3,1.052088608,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,161,302.41,15.39,37.26,2.48,19.65,14.0,10.46,0.231428571,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,313,1334.33,66.75,161.6,10.77,19.99,14.0,4.69,0.51629393,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,18,487.37,23.67,57.31,3.82,20.59,14.0,0.76,3.183888889,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,114,917.49,44.56,107.88,7.19,20.59,14.0,2.56,0.946315789,2021_3
2021,3,1004,02125-031,WEC,WCD,MAGNA,270,1010.0,50.0,121.05,8.07,20.2,14.0,5.4,0.448333333,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,120,1379.83,66.37,160.68,10.71,20.79,14.0,1.81,1.339,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,497,1350.05,67.0,162.21,10.81,20.15,14.0,7.42,0.32637827,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,354,1251.02,63.86,154.61,10.31,19.59,14.0,5.54,0.436751412,2021_3
2021,3,1004,02125-031,WEC,WCM,MAGNA,426,1175.4,60.0,145.26,9.68,19.59,14.0,7.1,0.340985915,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,330,1164.68,61.01,147.71,9.85,19.09,14.0,5.41,0.447606061,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,197,1161.0,60.0,145.26,9.68,19.35,14.0,3.28,0.737360406,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,583,889.93,52.69,127.56,8.5,16.89,14.0,11.06,0.218799314,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,394,954.5,50.0,121.05,8.07,19.09,14.0,7.88,0.307233503,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,410,1559.2,80.0,193.68,12.91,19.49,14.0,5.13,0.472390244,2021_3
2021,3,1004,02125-031,WEC,WCD,MAGNA,300,1616.0,80.0,193.68,12.91,20.2,14.0,3.75,0.6456,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,281,1169.84,56.0,135.58,9.04,20.89,14.0,5.02,0.482491103,2021_3
2021,3,1002,02125-031,PRS,SFP,MAGNA,179,1254.5,65.0,157.37,10.49,19.3,14.0,2.75,0.879162011,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,297,2460.0,120.0,290.52,19.37,20.5,14.0,2.48,0.978181818,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,400,1350.07,69.27,167.7,11.18,19.49,14.0,5.77,0.41925,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,444,1499.95,76.96,186.32,12.42,19.49,14.0,5.77,0.41963964,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,250,1848.91,91.53,221.59,14.77,20.2,14.0,2.73,0.88636,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,140,1559.2,80.0,193.68,12.91,19.49,14.0,1.75,1.383428571,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,191,987.48,52.0,125.89,8.39,18.99,14.0,3.67,0.659109948,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,17,527.72,25.63,62.05,4.14,20.59,14.0,0.66,3.65,2021_3
2021,3,1003,02125-031,RPF,RPS,DIESEL,162,494.16,24.0,58.1,3.87,20.59,14.0,6.75,0.358641975,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,586,1427.48,73.43,177.77,11.85,19.44,14.0,7.98,0.303361775,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,300,999.81,49.52,119.89,7.99,20.19,14.0,6.06,0.399633333,2021_3
2021,3,1003,02125-031,RPF,RPE,DIESEL,57,625.92,29.82,72.19,4.81,20.99,14.0,1.91,1.266491228,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,450,1441.7,73.22,177.27,11.82,19.69,14.0,6.15,0.393933333,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,100,1273.35,65.0,157.37,10.49,19.59,14.0,1.54,1.5737,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,200,1341.89,68.85,166.69,11.11,19.49,14.0,2.9,0.83345,2021_3
2021,3,1002,02125-031,PRS,SFP,MAGNA,322,1447.5,75.0,181.58,12.11,19.3,14.0,4.29,0.563913043,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,200,1097.85,65.0,157.37,10.49,16.89,14.0,3.08,0.78685,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,106,1591.2,80.0,193.68,12.91,19.89,14.0,1.33,1.827169811,2021_3
2021,3,1002,02125-031,PRS,SFP,MAGNA,247,1158.0,60.0,145.26,9.68,19.3,14.0,4.12,0.588097166,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,110,600.0,28.86,69.87,4.66,20.79,14.0,3.81,0.635181818,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,1,700.0,33.67,81.52,5.43,20.79,14.0,0.03,81.52,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,1,502.08,24.15,58.47,3.9,20.79,14.0,0.04,58.47,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,342,432.3,22.0,53.26,3.55,19.65,14.0,15.55,0.155730994,2021_3
2021,3,1003,02125-031,RPF,RPI,DIESEL,678,2170.0,100.0,242.1,16.14,21.7,14.0,6.78,0.357079646,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,174,950.06,47.29,114.49,7.63,20.09,14.0,3.68,0.657988506,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,500,1199.4,60.0,145.26,9.68,19.99,14.0,8.33,0.29052,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,40,772.0,40.0,96.84,6.46,19.3,14.0,1.0,2.421,2021_3
2021,3,1004,02125-031,WEC,WCM,MAGNA,274,1094.55,55.03,133.23,8.88,19.89,14.0,4.98,0.486240876,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,239,1519.2,80.0,193.68,12.91,18.99,14.0,2.99,0.810376569,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,656,1370.85,71.81,173.85,11.59,19.09,14.0,9.14,0.265015244,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,206,999.5,50.0,121.05,8.07,19.99,14.0,4.12,0.587621359,2021_3
2021,3,1004,02125-031,WEC,WCM,MAGNA,417,959.74,47.63,115.31,7.69,20.15,14.0,8.75,0.276522782,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,223,1406.76,71.81,173.85,11.59,19.59,14.0,3.11,0.779596413,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,55,300.24,14.9,36.07,2.4,20.15,14.0,3.69,0.655818182,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,55,470.5,23.35,56.53,3.77,20.15,14.0,2.36,1.027818182,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,146,1499.95,76.96,186.32,12.42,19.49,14.0,1.9,1.276164384,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,188,1063.92,52.8,127.83,8.52,20.15,14.0,3.56,0.679946809,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,200,1283.54,65.52,158.62,10.57,19.59,14.0,3.05,0.7931,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,356,1350.11,69.99,169.45,11.3,19.29,14.0,5.09,0.475983146,2021_3
2021,3,1003,02125-031,RPF,RPE,DIESEL,167,1553.15,74.03,179.23,11.95,20.98,14.0,2.26,1.073233533,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,175,564.24,29.01,70.23,4.68,19.45,14.0,6.03,0.401314286,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,177,862.22,44.33,107.32,7.15,19.45,14.0,3.99,0.606327684,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,315,1641.25,79.02,191.31,12.75,20.77,14.0,3.99,0.607333333,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,210,799.92,38.85,94.06,6.27,20.59,14.0,5.41,0.447904762,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,132,645.81,33.83,81.9,5.46,19.09,14.0,3.9,0.620454545,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,448,1375.5,70.0,169.47,11.3,19.65,14.0,6.4,0.37828125,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,389,754.43,37.0,89.58,5.97,20.39,14.0,10.51,0.230282776,2021_3
2021,3,1003,02125-031,RPF,RPS,MAGNA,327,1221.76,64.0,154.94,10.33,19.09,14.0,5.11,0.47382263,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,334,1567.2,80.0,193.68,12.91,19.59,14.0,4.18,0.57988024,2021_3
2021,3,1001,02125-031,MSP,SBS,MAGNA,224,1527.2,80.0,193.68,12.91,19.09,14.0,2.8,0.864642857,2021_3
2021,3,1003,02125-031,RPF,RPS,MAGNA,326,1469.25,75.0,181.58,12.11,19.59,14.0,4.35,0.556993865,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,170,210.98,10.77,26.07,1.74,19.59,14.0,15.78,0.153352941,2021_3
2021,3,1002,02125-031,PRS,WPRS,MAGNA,40,1567.2,80.0,193.68,12.91,19.59,14.0,0.5,4.842,2021_3
2021,3,1000,02125-031,DAI,IRP,MAGNA,608,761.2,40.0,96.84,6.46,19.03,14.0,15.2,0.159276316,2021_3
2021,3,1004,02125-031,WEC,WCF,DIESEL,503,1173.63,57.0,138.0,9.2,20.59,14.0,8.82,0.274353877,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,384,1471.86,74.0,179.15,11.94,19.89,14.0,5.19,0.466536458,2021_3
2021,3,1004,02125-031,WEC,WCF,MAGNA,226,795.21,39.0,94.42,6.29,20.39,14.0,5.79,0.417787611,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,449,786.0,40.0,96.84,6.46,19.65,14.0,11.23,0.215679287,2021_3
2021,3,1000,02125-031,DAI,IGWC,MAGNA,100,1130.03,57.98,140.37,9.36,19.49,14.0,1.72,1.4037,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,343,887.8,46.0,111.37,7.42,19.3,14.0,7.46,0.324693878,2021_3
2021,3,1001,02125-031,MSP,HSE,MAGNA,596,1182.3,70.0,169.47,11.3,16.89,14.0,8.51,0.284345638,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,270,1999.94,102.09,247.16,16.48,19.59,14.0,2.64,0.915407407,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,40,299.92,15.31,37.07,2.47,19.59,14.0,2.61,0.92675,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,485,700.03,36.67,88.78,5.92,19.09,14.0,13.23,0.183051546,2021_3
2021,3,1003,02125-031,RPF,RPI,MAGNA,193,675.66,34.49,83.5,5.57,19.59,14.0,5.6,0.432642487,2021_3
2021,3,1004,02125-031,WEC,WCE,MAGNA,509,1353.02,64.46,156.06,10.4,20.99,14.0,7.9,0.306601179,2021_3
2021,3,1003,02125-031,RPF,RPE,MAGNA,165,899.96,45.94,111.22,7.41,19.59,14.0,3.59,0.674060606,2021_3
