fecha_de_servicio,precio_por_lt,cant_suministrada,zona,tipo_de_unidad,km_recorrido,location,proveedor,site,year,periodo,q,status,lts_solicitados,folio_dors,destino/pozo,hora_requerida,costo
2022-12-10,19.80837,2500.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,2500.0,DI29746,QUESQUI 38,10:00:00,49520.925
2022-12-11,19.80837,130.0,HUIMANGUILLO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,130.0,DI29753,TUZANDEPENTL 205C,17:00:00,2575.0881
2022-12-15,20.08423,500.0,COMALCALCO,CABINA MARINA,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29757,TUPILCO 1DEL,10:00:00,10042.115000000002
2022-12-13,19.17044,10000.0,PARAISO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,10000.0,DI29758,PLANTA MI SWACO PARAISO,12:00:00,191704.4
2022-12-14,19.34286,1500.0,CIUDAD DEL CARMEN,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,1500.0,DI29767,BASE PUERTO REAL,11:11:00,29014.29
2022-12-13,0.0,0.0,HUIMANGUILLO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,CANCELED,200.0,DI29768,TUZANDEPENTL 205C,15:31:00,0.0
2022-12-16,0.0,0.0,CENTRO,CPF,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29771,IRIDE 154,08:00:00,0.0
2022-12-16,20.08423,2500.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,2500.0,DI29781,QUESQUI 38,09:00:00,50210.575
2022-12-15,20.08423,1180.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,1200.0,DI29785,RACEMOSA 1,14:00:00,23699.3914
2022-12-15,0.0,0.0,CARDENAS,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,CANCELED,300.0,DI29786,QUESQUI 34,10:00:00,0.0
2022-12-16,20.08423,40.0,CARDENAS,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,40.0,DI29788,QUESQUI 38,11:05:00,803.3692000000001
2022-12-16,20.08423,764.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,800.0,DI29787,VALERIANA 2DEL,10:00:00,15344.35172
2022-12-17,20.08423,1200.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,1200.0,DI29794,TUPILCO 3001 EXP,10:25:00,24101.076
2022-12-17,20.08423,2800.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,2800.0,DI29796,CHAYA 1001 EXP,13:00:00,56235.844000000005
2022-12-17,20.08423,2000.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,2000.0,DI29797,QUESQUI 41,11:00:00,40168.46000000001
2022-12-17,20.08423,500.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29803,CHUCOX 101 EXP,10:00:00,10042.115000000002
2022-12-17,20.08423,1200.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,1200.0,DI29810,QUESQUI 5,10:00:00,24101.076
2022-12-17,20.08423,200.0,COMALCALCO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29813,PLATAO 1 EXP,15:00:00,4016.846000000001
2022-12-20,20.08423,10000.0,PARAISO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,10000.0,DI29817,PLANTA MI SWACO PARAISO,09:18:00,200842.3
2022-12-18,20.08423,500.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29819,TUPILCO 1DEL,09:00:00,10042.115000000002
2022-12-18,0.0,0.0,COMALCALCO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,CANCELED,200.0,DI29822,PLATAO 1 EXP,15:07:00,0.0
2022-12-18,20.08423,500.0,COMALCALCO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29824,TUPILCO 1DEL,09:00:00,10042.115000000002
2022-12-20,20.08423,193.0,VERACRUZ,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,350.0,DI29827,NAYU 1 EXP,10:35:00,3876.256390000001
2022-12-20,20.25665,200.0,CARDENAS,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29832,QUESQUI 39,12:47:00,4051.33
2022-12-20,20.25665,1200.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,1200.0,DI29834,RACEMOSA 1,12:58:00,24307.98
2022-12-20,20.25665,2700.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,2700.0,DI29839,QUESQUI 48,11:00:00,54692.955
2022-11-21,20.16182,10000.0,POZA RICA,GENERADOR,215.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,10000.0,DI29484,PLANTA MI SWACO ESEASA,08:54:00,201618.2
2022-11-23,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,200.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,UNIDAD DE NITROGENO 8,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,250.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,250.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,250.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,SMF,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,250.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,SPF,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,550.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,SPF,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,550.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,SUPER BOMBA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,550.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,UNIDAD DE BOMBEO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,550.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,UNIDAD DE BOMBEO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,350.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,UNIDAD DE BOMBEO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,250.0,DI29493,XUNUT 1 EXP,10:00:00,0.0
2022-11-24,20.16182,306.0,POZA RICA,QUINTA,0.14,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29535,BASE SLB POZA RICA,10:00:00,6169.51692
2022-11-24,20.16182,305.0,POZA RICA,QUINTA,0.14,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29535,BASE SLB POZA RICA,10:00:00,6149.3551
2022-11-24,20.16182,300.0,POZA RICA,QUINTA,0.14,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29535,BASE SLB POZA RICA,10:00:00,6048.545999999999
2022-11-24,20.16182,300.0,POZA RICA,QUINTA,0.14,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29535,BASE SLB POZA RICA,10:00:00,6048.545999999999
2022-11-24,20.16182,300.0,POZA RICA,QUINTA,0.14,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29535,BASE SLB POZA RICA,10:00:00,6048.545999999999
2022-11-24,20.16182,300.0,POZA RICA,QUINTA,0.15,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29535,BASE SLB POZA RICA,10:00:00,6048.545999999999
2022-11-24,20.16182,300.0,POZA RICA,PLANA,0.15,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29535,BASE SLB POZA RICA,10:00:00,6048.545999999999
2022-11-21,20.16182,152.0,POZA RICA,UNIDAD DE REGISTRO,270.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29540,ALTAMIRA 1081,12:00:00,3064.59664
2022-11-22,0.0,0.0,POZA RICA,UNIDAD DE REGISTRO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,300.0,DI29541,ALTAMIRA 1081,12:00:00,0.0
2022-11-22,20.16182,307.0,POZA RICA,UNIDAD DE REGISTRO,125.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,350.0,DI29546,YUBAN 1 EXP,16:02:00,6189.678739999999
2022-11-21,20.16182,720.0,REYNOSA,GRUA,151.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,700.0,DI29547,NEJO 829,13:00:00,14516.5104
2022-11-22,20.16182,312.0,REYNOSA,GENERADOR,170.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29550,NEJO 103,16:44:00,6290.48784
2022-11-28,20.16182,10000.0,POZA RICA,GENERADOR,213.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,10000.0,DI29557,PLANTA MI SWACO ESEASA,15:56:00,201618.2
2022-11-23,0.0,0.0,REYNOSA,UNIDAD DE REGISTRO,0.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29559,NEJO 288,09:00:00,0.0
2022-11-23,0.0,0.0,POZA RICA,TOTE,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,2500.0,DI29560,KELA 1 DL,12:00:00,0.0
2022-11-23,20.16182,250.0,REYNOSA,GENERADOR,34.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,250.0,DI29565,NEJO 412,09:04:00,5040.455
2022-11-23,20.16182,150.0,REYNOSA,GRUA,34.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,150.0,DI29565,NEJO 412,09:04:00,3024.2729999999997
2022-11-23,20.16182,236.0,REYNOSA,UNIDAD DE REGISTRO,34.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29565,NEJO 412,09:04:00,4758.18952
2022-11-23,20.16182,50.0,REYNOSA,LUMINARIA,34.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,50.0,DI29565,NEJO 412,09:04:00,1008.091
2022-11-23,20.16182,50.0,REYNOSA,COMPRESOR,34.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,50.0,DI29565,NEJO 412,09:04:00,1008.091
2022-11-24,20.16182,100.0,POZA RICA,GENERADOR,15.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29567,KELA 1 DL,10:00:00,2016.182
2022-11-24,20.16182,100.0,POZA RICA,GENERADOR,15.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29567,KELA 1 DL,10:00:00,2016.182
2022-11-24,20.16182,150.0,POZA RICA,PLANTA DE LUZ,16.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,150.0,DI29567,KELA 1 DL,10:00:00,3024.2729999999997
2022-11-24,20.16182,150.0,POZA RICA,GENERADOR,16.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,150.0,DI29567,KELA 1 DL,10:00:00,3024.2729999999997
2022-11-24,20.16182,500.0,POZA RICA,TOTE,16.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29567,KELA 1 DL,10:00:00,10080.91
2022-11-24,20.16182,1000.0,POZA RICA,TOTE,16.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29567,KELA 1 DL,10:00:00,20161.82
2022-11-24,20.16182,381.0,REYNOSA,GENERADOR,170.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,380.0,DI29576,NEJO 412,09:06:00,7681.65342
2022-11-23,20.16182,700.0,POZA RICA,TUBERIA FLEXIBLE,45.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,700.0,DI29577,KELA 1 DL,09:00:00,14113.274
2022-11-23,20.16182,89.0,POZA RICA,GENERADOR,46.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29577,KELA 1 DL,09:00:00,1794.40198
2022-11-24,20.16182,400.0,POZA RICA,QUINTA,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29579,XUNUT 1 EXP,10:00:00,8064.727999999999
2022-11-24,20.16182,400.0,POZA RICA,UNIDAD DE NITROGENO 8,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29579,XUNUT 1 EXP,10:00:00,8064.727999999999
2022-11-24,20.16182,400.0,POZA RICA,QUINTA,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29579,XUNUT 1 EXP,10:00:00,8064.727999999999
2022-11-24,20.16182,400.0,POZA RICA,QUINTA,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29579,XUNUT 1 EXP,10:00:00,8064.727999999999
2022-11-24,20.16182,400.0,POZA RICA,QUINTA,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29579,XUNUT 1 EXP,10:00:00,8064.727999999999
2022-11-24,20.16182,400.0,POZA RICA,QUINTA,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29579,XUNUT 1 EXP,10:00:00,8064.727999999999
2022-11-24,20.16182,400.0,POZA RICA,QUINTA,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29579,XUNUT 1 EXP,10:00:00,8064.727999999999
2022-11-24,20.16182,350.0,POZA RICA,SMF,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,350.0,DI29579,XUNUT 1 EXP,10:00:00,7056.637
2022-11-24,20.16182,550.0,POZA RICA,SPF,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,550.0,DI29579,XUNUT 1 EXP,10:00:00,11089.001
2022-11-24,20.16182,550.0,POZA RICA,SPF,7.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,550.0,DI29579,XUNUT 1 EXP,10:00:00,11089.001
2022-11-24,20.16182,550.0,POZA RICA,SUPER BOMBA,7.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,550.0,DI29579,XUNUT 1 EXP,10:00:00,11089.001
2022-11-24,20.16182,550.0,POZA RICA,UNIDAD DE BOMBEO,7.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,550.0,DI29579,XUNUT 1 EXP,10:00:00,11089.001
2022-11-24,20.16182,350.0,POZA RICA,UNIDAD DE BOMBEO,7.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,350.0,DI29579,XUNUT 1 EXP,10:00:00,7056.637
2022-11-24,20.16182,300.0,POZA RICA,UNIDAD DE BOMBEO,7.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29579,XUNUT 1 EXP,10:00:00,6048.545999999999
2022-11-24,20.16182,729.0,REYNOSA,GRUA,33.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,700.0,DI29580,NEJO 827,13:45:00,14697.96678
2022-11-25,20.16182,319.0,REYNOSA,QUINTUPLEX ,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,6431.62058
2022-11-25,20.16182,310.0,REYNOSA,QUINTUPLEX ,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,6250.164199999999
2022-11-25,20.16182,395.0,REYNOSA,QUINTUPLEX ,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,7963.9189
2022-11-25,20.16182,303.0,REYNOSA,UNIDAD DE BOMBEO,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,6109.031459999999
2022-11-25,20.16182,511.0,REYNOSA,SUPER BOMBA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,10302.69002
2022-11-25,20.16182,431.0,REYNOSA,UNIDAD DE BOMBEO,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,8689.744419999999
2022-11-25,20.16182,158.0,REYNOSA,UNIDAD DE BOMBEO,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,3185.56756
2022-11-25,20.16182,238.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,4798.5131599999995
2022-11-25,20.16182,113.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,2278.28566
2022-11-25,20.16182,78.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,1572.62196
2022-11-25,20.16182,38.0,REYNOSA,QUINTA CON WINCHE,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,766.1491599999999
2022-11-25,20.16182,525.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,10584.9555
2022-11-25,20.16182,328.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,6613.076959999999
2022-11-25,20.16182,389.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,7842.94798
2022-11-25,20.16182,239.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,4818.67498
2022-11-25,20.16182,40.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,806.4728
2022-11-25,20.16182,100.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,2016.182
2022-11-25,20.16182,146.0,REYNOSA,QUINTA,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,2943.62572
2022-11-25,20.16182,36.0,REYNOSA,TRACTOR SUPERPOD,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,725.82552
2022-11-25,20.16182,82.0,REYNOSA,CPF,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29581,NEJO 412,08:00:00,1653.26924
2022-11-25,20.16182,221.0,REYNOSA,PCM,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29581,NEJO 412,08:00:00,4455.76222
2022-11-25,20.16182,0.0,REYNOSA,CAMION,6.6,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29581,NEJO 412,08:00:00,0.0
2022-11-24,20.16182,400.0,REYNOSA,CPF,33.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29583,NEJO 288,09:00:00,8064.727999999999
2022-11-24,20.16182,500.0,REYNOSA,TOTE,33.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29583,NEJO 288,09:00:00,10080.91
2022-11-24,20.16182,300.0,REYNOSA,QUINTA,33.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29583,NEJO 288,09:00:00,6048.545999999999
2022-11-24,20.16182,300.0,REYNOSA,QUINTA,34.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29583,NEJO 288,09:00:00,6048.545999999999
2022-11-24,20.16182,30.0,REYNOSA,QUINTA,34.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,30.0,DI29583,NEJO 288,09:00:00,604.8546
2022-11-28,20.16182,269.0,POZA RICA,UNIDAD DE REGISTRO,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29584,SLB POZA RICA,09:00:00,5423.529579999999
2022-11-25,20.16182,100.0,REYNOSA,LUMINARIA,6.7,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,70.0,DI29591,NEJO 825,10:00:00,2016.182
2022-11-25,20.16182,123.0,REYNOSA,GENERADOR,6.7,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29591,NEJO 825,10:00:00,2479.90386
2022-11-25,20.16182,300.0,REYNOSA,UNIDAD DE REGISTRO,6.7,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29591,NEJO 825,10:00:00,6048.545999999999
2022-11-25,20.16182,100.0,REYNOSA,GRUA,6.7,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29591,NEJO 825,10:00:00,2016.182
2022-11-26,20.16182,400.0,REYNOSA,CPF,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29604,NEJO 288,09:00:00,8064.727999999999
2022-11-26,20.16182,300.0,REYNOSA,QUINTA,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29604,NEJO 288,09:00:00,6048.545999999999
2022-11-26,20.16182,300.0,REYNOSA,QUINTA,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29604,NEJO 288,09:00:00,6048.545999999999
2022-11-26,20.16182,300.0,REYNOSA,QUINTA,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29604,NEJO 288,09:00:00,6048.545999999999
2022-11-26,20.16182,300.0,REYNOSA,QUINTA,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29604,NEJO 288,09:00:00,6048.545999999999
2022-11-26,20.16182,120.0,REYNOSA,RECIRCULADOR,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29604,NEJO 288,09:00:00,2419.4184
2022-11-29,20.16182,451.0,POZA RICA,GENERADOR,239.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,700.0,DI29618,BASE SLB VERACRUZ,10:00:00,9092.98082
2022-11-27,20.16182,600.0,REYNOSA,QUINTA,29.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,600.0,DI29622,NEJO 49D,07:00:00,12097.092
2022-11-27,20.16182,300.0,REYNOSA,QUINTA,29.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29622,NEJO 49D,07:00:00,6048.545999999999
2022-11-27,20.16182,500.0,REYNOSA,MPF,29.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29622,NEJO 49D,07:00:00,10080.91
2022-11-27,20.16182,120.0,REYNOSA,GENERADOR,29.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29622,NEJO 49D,07:00:00,2419.4184
2022-11-27,20.16182,108.0,REYNOSA,PLANTA DE LUZ,29.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29622,NEJO 49D,07:00:00,2177.47656
2022-11-27,20.16182,400.0,REYNOSA,MPF,29.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29622,NEJO 49D,07:00:00,8064.727999999999
2022-11-29,20.16182,250.0,REYNOSA,GENERADOR,42.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,250.0,DI29627,NEJO 49D,12:00:00,5040.455
2022-11-29,20.16182,200.0,REYNOSA,GRUA,42.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29627,NEJO 49D,12:00:00,4032.364
2022-11-29,20.16182,200.0,REYNOSA,UNIDAD DE REGISTRO,42.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29627,NEJO 49D,12:00:00,4032.364
2022-11-29,20.16182,64.0,REYNOSA,LUMINARIA,42.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,50.0,DI29627,NEJO 49D,12:00:00,1290.35648
2022-11-29,20.16182,300.0,POZA RICA,GENERADOR,97.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29628,KELA 1 DL,10:00:00,6048.545999999999
2022-11-30,20.16182,365.0,POZA RICA,UNIDAD DE REGISTRO,37.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,350.0,DI29639,MIQUETLA 2128DES,08:00:00,7359.064299999999
2022-11-30,20.16182,384.0,REYNOSA,GENERADOR,171.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,380.0,DI29640,NEJO 412,09:00:00,7742.13888
2022-12-01,20.16182,500.0,REYNOSA,TUBERIA FLEXIBLE,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29643,NEJO 49D,08:00:00,10080.91
