UMAP Dim 1,UMAP Dim 2,KG CO2/km,Mercancía,Id Región,Cliente,Division,BL,periodo
4.695226,8.658345,0.5942973513928492,G SUPER,1002,02125-031,PRS,SFP,2023-06
10.312687,7.686755,0.5796882558612277,G SUPER,1002,02125-031,PRS,SFP,2023-06
16.585655,7.978094,0.5702822013093289,G SUPER,1002,02125-031,PRS,SFP,2023-06
13.176539,2.928348,1.5143887820721616e-05,MAGNA,1002,02125-031,PRS,WPRS,2023-06
17.095692,11.9556465,0.9928335367322358,G SUPER,1002,02125-031,PRS,SFP,2023-06
10.66603,-10.476801,0.3531809853010268,MAGNA,1002,02125-031,PRS,SFP,2023-06
8.686206,15.710576,1.7531814237422945,MAGNA,1002,02125-031,PRS,SFP,2023-06
14.27668,4.046067,0.44766775948196114,MAGNA,1002,02125-031,PRS,SFP,2023-06
4.5339947,8.512604,0.7979738778781695,MAGNA,1002,02125-031,PRS,SFP,2023-06
16.964127,3.1182978,0.3048612878432843,MAGNA,1002,02125-031,PRS,SFP,2023-06
21.63286,6.472548,0.48843847378120275,G SUPER,1002,02125-031,PRS,SFP,2023-06
4.1311183,10.773448,5.168555050878815,MAGNA,1002,02125-031,PRS,SFP,2023-06
14.84295,8.112135,0.9961389586361832,G SUPER,1002,02125-031,PRS,SFP,2023-06
14.721154,12.736743,0.3010181018157513,MAGNA,1002,02125-031,PRS,WPRS,2023-06
17.011677,11.991505,1.023453240905971,G SUPER,1002,02125-031,PRS,SFP,2023-06
7.2859883,9.301783,0.33107050377487984,MAGNA,1002,02125-031,PRS,WPRS,2023-06
5.511469,7.9907165,0.744495274468085,MAGNA,1002,02125-031,PRS,SFP,2023-06
12.049614,12.404883,1.1062900163666118,MAGNA,1002,02125-031,PRS,SFP,2023-06
15.639324,7.940091,0.7888232575201759,MAGNA,1002,02125-031,PRS,SFP,2023-06
21.649885,8.041586,1.204829104040601,MAGNA,1002,02125-031,PRS,SFP,2023-06
6.5311913,9.915995,-0.0023909385747779145,MAGNA,1002,02125-031,PRS,SFP,2023-06
11.719376,7.446797,0.5711369945047202,G SUPER,1002,02125-031,PRS,SFP,2023-06
7.6064806,8.647837,1.0056281431334622,G SUPER,1002,02125-031,PRS,SFP,2023-06
9.795668,13.428207,1.420051248843663,G SUPER,1002,02125-031,PRS,SFP,2023-06
10.012657,-9.133712,0.5621527659574467,MAGNA,1002,02125-031,PRS,SFP,2023-06
9.06975,-8.134027,0.6193233590064502,MAGNA,1002,02125-031,PRS,SFP,2023-06
8.748139,11.760255,0.6541784166896931,MAGNA,1002,02125-031,PRS,SFP,2023-06
19.814285,8.120222,0.7319631927192225,MAGNA,1002,02125-031,PRS,SFP,2023-06
11.985155,12.951821,0.5893524675412956,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
2.290841,8.247607,0.3888414875222269,MAGNA,1002,02125-031,PRS,SFP,2023-06
4.196633,12.701922,0.466358097149739,MAGNA,1002,02125-031,PRS,MPS,2023-06
8.670184,7.014596,0.6913517238701661,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
13.418127,13.035602,0.5471658481358578,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
11.737608,7.458106,0.5947702494497431,G SUPER,1002,02125-031,PRS,SFP,2023-06
19.541376,4.9734945,0.7457489452887536,MAGNA,1002,02125-031,PRS,WPRS,2023-06
15.653458,1.5959197,-2.295559588876544e-05,MAGNA,1002,02125-031,PRS,WPRS,2023-06
21.891563,7.3666663,0.304079203633079,MAGNA,1002,02125-031,PRS,WPRS,2023-06
21.296314,8.989068,0.33562860182370813,MAGNA,1002,02125-031,PRS,SFP,2023-06
5.9062386,8.861247,0.6160341406157136,G SUPER,1002,02125-031,PRS,SFP,2023-06
4.2825403,10.16823,0.9873236116119725,G SUPER,1002,02125-031,PRS,SFP,2023-06
0.9142326,8.109872,0.826049654974123,MAGNA,1002,02125-031,PRS,MPS,2023-06
4.3499823,13.061243,4.043716224371373,MAGNA,1002,02125-031,PRS,SFP,2023-06
4.1774206,11.504492,2.6198192223037413,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
15.623326,4.013382,0.6528257978723403,G SUPER,1002,02125-031,PRS,SFP,2023-06
8.675918,7.0197678,0.6532081804842258,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
14.551745,8.918843,0.2642323660143107,MAGNA,1002,02125-031,PRS,SFP,2023-06
3.3837209,7.314717,0.558150304797485,MAGNA,1002,02125-031,PRS,SFP,2023-06
19.116604,9.342161,0.2531091181562848,MAGNA,1002,02125-031,PRS,WPRS,2023-06
9.51709,-8.046014,0.7034993519818554,MAGNA,1002,02125-031,PRS,SFP,2023-06
7.589187,-4.8518987,0.6077530950797871,MAGNA,1002,02125-031,PRS,SFP,2023-06
11.860044,-8.694227,14.624728723404255,MAGNA,1002,02125-031,PRS,SFP,2023-06
4.8184285,12.029909,1.4533116601343783,MAGNA,1002,02125-031,PRS,SFP,2023-06
7.0287166,7.647718,0.7605108390204737,G SUPER,1002,02125-031,PRS,SFP,2023-06
9.824624,7.4423676,0.2431994365486502,MAGNA,1002,02125-031,PRS,WPRS,2023-06
17.058304,1.0153022,0.7535270516717324,G SUPER,1002,02125-031,PRS,SFP,2023-06
9.554642,13.303828,0.6470176721724523,G SUPER,1002,02125-031,PRS,SFP,2023-06
6.1252923,7.8451285,0.5342783599511858,G SUPER,1002,02125-031,PRS,SFP,2023-06
19.171183,7.212114,0.8755304550396021,MAGNA,1002,02125-031,PRS,SFP,2023-06
4.4570518,9.535318,1.3468692042799162,G SUPER,1002,02125-031,PRS,SFP,2023-06
17.381636,3.332171,0.34073591144335824,MAGNA,1002,02125-031,PRS,WPRS,2023-06
0.9206755,8.111076,0.8732524924012157,MAGNA,1002,02125-031,PRS,MPS,2023-06
7.5643964,14.355722,0.36981412954037846,MAGNA,1002,02125-031,PRS,SFP,2023-06
4.079228,7.8491263,0.9319900088989563,G SUPER,1002,02125-031,PRS,SFP,2023-06
15.426259,3.7858355,0.5127649903288201,G SUPER,1002,02125-031,PRS,SFP,2023-06
19.873451,7.18772,1.0063360700876092,MAGNA,1002,02125-031,PRS,SFP,2023-06
8.692295,7.009497,0.7342262493814942,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
10.380746,13.871045,7.89775529361702,MAGNA,1002,02125-031,PRS,SFP,2023-06
14.407273,8.089109,1.4376212486002236,MAGNA,1002,02125-031,PRS,SFP,2023-06
14.795807,12.509088,1.3066922147001931,MAGNA,1002,02125-031,PRS,SFP,2023-06
22.292114,2.768154,0.4867207333635128,MAGNA,1002,02125-031,PRS,WPRS,2023-06
14.844442,8.131424,0.8353040226063828,G SUPER,1002,02125-031,PRS,SFP,2023-06
13.364602,15.318387,0.7725508822955298,MAGNA,1002,02125-031,PRS,SFP,2023-06
3.5885668,8.973824,0.770796768366118,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
7.3987226,11.835073,1.4019664347326048,G SUPER,1002,02125-031,PRS,SFP,2023-06
20.004211,7.676935,1.230986953865599,MAGNA,1002,02125-031,PRS,SFP,2023-06
9.310103,6.5113773,0.7045357722917004,MAGNA,1002,02125-031,PRS,SFP,2023-06
8.934598,12.268809,0.36601380245949633,MAGNA,1002,02125-031,PRS,SFP,2023-06
7.019003,13.94041,0.6428109135638297,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
22.179607,2.4804237,0.680883226305609,MAGNA,1002,02125-031,PRS,SFP,2023-06
12.527052,15.22869,1.574598880179171,MAGNA,1002,02125-031,PRS,SFP,2023-06
11.690982,-10.344243,0.5199430626311057,MAGNA,1002,02125-031,PRS,SFP,2023-06
20.036482,6.9904413,1.0161818831375036,G SUPER,1002,02125-031,PRS,SFP,2023-06
14.768782,7.4206862,0.5399945196647323,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
4.790645,8.70208,0.5783105882036088,G SUPER,1002,02125-031,PRS,SFP,2023-06
7.696503,8.486071,0.6492764455569461,G SUPER,1002,02125-031,PRS,SFP,2023-06
17.644232,1.3535931,0.20729134225645557,MAGNA,1002,02125-031,PRS,WPRS,2023-06
17.300774,3.5312128,0.36388517530716213,MAGNA,1002,02125-031,PRS,WPRS,2023-06
8.421208,12.622554,0.995289568179436,G SUPER,1002,02125-031,PRS,SFP,2023-06
7.4341226,-3.9680903,1.8543946856866533,MAGNA,1002,02125-031,PRS,SFP,2023-06
5.7239227,-1.2067204,1.0332009521570469,MAGNA,1002,02125-031,PRS,SFP,2023-06
17.562668,13.106684,0.35809739473292657,MAGNA,1002,02125-031,PRS,MPS,2023-06
14.754053,12.527965,0.8581262305493805,MAGNA,1002,02125-031,PRS,SFP,2023-06
16.578884,7.979603,0.4164982369113076,G SUPER,1002,02125-031,PRS,WPRS,2023-06
2.5452292,13.4986315,0.7784711231373711,MAGNA,1002,02125-031,PRS,SFP,2023-06
8.513692,8.029053,0.4125835964310226,MAGNA,1002,02125-031,PRS,SFP,2023-06
14.834781,7.45654,0.8669101207590567,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
22.403496,3.5211895,1.2735165471785381,G SUPER,1002,02125-031,PRS,SFP,2023-06
13.698214,13.165585,0.3401675715333822,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
3.9276035,11.332971,1.3583900725907383,MAGNA,1002,02125-031,PRS,SFP,2023-06
9.872672,7.4834886,0.7383534893617021,G SUPER,1002,02125-031,PRS,SFP,2023-06
5.5110645,9.868412,0.49372661272821616,MAGNA,1002,02125-031,PRS,SFP,2023-06
7.7642455,12.002018,1.9671714648117837,G SUPER,1002,02125-031,PRS,SFP,2023-06
21.840797,4.8381605,0.2703338193963384,MAGNA,1002,02125-031,PRS,WPRS,2023-06
11.168534,12.210261,1.0725141374353075,MAGNA,1002,02125-031,PRS,SFP,2023-06
2.845936,9.132857,1.68739981682401,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
17.786417,6.312384,0.4359262647754136,MAGNA,1002,02125-031,PRS,SFP,2023-06
17.019579,0.63549036,1.2707674468085104,MAGNA,1002,02125-031,PRS,WPRS,2023-06
6.837253,8.776824,1.6061413256955808,G SUPER,1002,02125-031,PRS,SFP,2023-06
3.6489763,11.452023,1.1202325593289688,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
9.036888,13.114497,0.5955998278818672,MAGNA,1002,02125-031,PRS,SFP,2023-06
19.323547,9.932802,0.6323895257287466,MAGNA,1002,02125-031,PRS,SFP,2023-06
4.423641,9.606525,-0.0046915067116422805,MAGNA,1002,02125-031,PRS,SFP,2023-06
22.299366,2.8568573,0.5034498807776961,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
9.222931,13.765542,0.48932173846639976,MAGNA,1002,02125-031,PRS,SFP,2023-06
6.529597,7.0834403,0.47778144060283684,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
19.397734,2.2963562,0.5223117401215805,MAGNA,1002,02125-031,PRS,SFP,2023-06
16.614742,11.624231,0.6795693743238369,G SUPER,1002,02125-031,PRS,SFP,2023-06
21.33314,4.4283733,0.31988106382978715,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
4.6279073,13.010644,0.5445717558510638,MAGNA,1002,02125-031,PRS,MPS,2023-06
20.112362,7.6159277,0.5639244197292068,MAGNA,1002,02125-031,PRS,WPRS,2023-06
7.9186907,11.370011,0.6488332662633403,BP REGULAR,1002,02125-031,PRS,SFP,2023-06
12.161014,1.1409774,0.9314861493277637,MAGNA,1002,02125-031,PRS,SFP,2023-06
16.608232,7.99297,0.8191899024332902,G SUPER,1002,02125-031,PRS,SFP,2023-06
8.663076,7.019029,0.8769924645390069,REPSOL EFITEC 87,1002,02125-031,PRS,SFP,2023-06
2.8660376,9.027565,0.0050549915082885016,MAGNA,1002,02125-031,PRS,SFP,2023-06
16.584286,7.9727464,0.42363820668693003,G SUPER,1002,02125-031,PRS,WPRS,2023-06
7.404557,11.891996,0.48772997419354824,MAGNA,1000,02125-031,DAI,IGWC,2023-06
12.474357,3.5873408,0.00048766016184531135,G SUPER,1000,02125-031,DAI,IGWC,2023-06
11.815743,9.645796,-146.869574516129,G SUPER,1000,02125-031,DAI,IGWC,2023-06
4.4821396,8.738545,4.072787877758912,G SUPER,1000,02125-031,DAI,IGWC,2023-06
3.23622,11.102621,1.233823276209677,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.4176116,10.675906,-1.5975159372885182,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.713614,9.6550455,0.2770738411111833,MAGNA,1000,02125-031,DAI,IGWC,2023-06
3.6392422,5.9567733,32.81481414746543,MAGNA,1000,02125-031,DAI,IGWC,2023-06
21.734945,2.141367,0.36097574429321594,MAGNA,1000,02125-031,DAI,IGWC,2023-06
6.1872973,9.3279,-0.0012585331724291873,MAGNA,1000,02125-031,DAI,IGWC,2023-06
19.501719,1.7229215,2.9761899677419352,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.033282,7.610542,0.6141810134552352,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.938799,1.8530155,1.9880529222011372,MAGNA,1000,02125-031,DAI,IGWC,2023-06
3.5330653,10.293594,0.9265455776444109,G SUPER,1000,02125-031,DAI,IGWC,2023-06
16.478413,12.109703,0.22747060427078591,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
18.068178,12.477584,0.3480311244888686,MAGNA,1000,02125-031,DAI,IGWC,2023-06
2.2122526,3.871484,136.4467790322581,G SUPER,1000,02125-031,DAI,IGWC,2023-06
4.872973,10.731078,0.8852822796545591,MAGNA,1000,02125-031,DAI,IGWC,2023-06
7.645139,6.8889728,2.7532041532258056,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.0077662,7.6083226,3.2814814147465428,MAGNA,1000,02125-031,DAI,IGWC,2023-06
15.690978,4.1186037,1.4254769903225801,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.0202346,7.618756,2.5522633225806444,MAGNA,1000,02125-031,DAI,IGWC,2023-06
19.631077,1.7080237,0.6377549930875576,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.3938355,10.644665,-2.3551008147655477,MAGNA,1000,02125-031,DAI,IGWC,2023-06
2.441612,4.0538864,118.6524290322581,G SUPER,1000,02125-031,DAI,IGWC,2023-06
14.236255,11.190113,0.32426558232090474,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.239637,9.235563,0.3988872432521395,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.33759,7.426977,0.6613924416609474,G SUPER,1000,02125-031,DAI,IGWC,2023-06
16.410036,3.808531,0.09411019532406036,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
11.800802,13.888165,0.012300951624628777,MAGNA,1000,02125-031,DAI,IGWC,2023-06
13.745339,14.19824,0.3270778881325837,MAGNA,1000,02125-031,DAI,IGWC,2023-06
18.080671,12.595431,0.6782080777728675,MAGNA,1000,02125-031,DAI,IGWC,2023-06
10.611908,13.156795,-2.7904543338008407,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
3.9632156,10.587534,0.4009328188585607,MAGNA,1000,02125-031,DAI,IGWC,2023-06
19.469845,6.0588746,-7.566379935483867,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
17.995735,10.83788,0.41862908064516113,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.610858,13.900624,0.5185004795958024,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
1.6151733,10.685604,0.4928679981566819,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
16.639214,12.712746,0.7601676010904131,G SUPER,1000,02125-031,DAI,IGWC,2023-06
9.510512,12.866779,0.7640195311327829,G SUPER,1000,02125-031,DAI,IGWC,2023-06
2.7636461,11.100478,0.7269461578341012,REPSOL EFITEC 87,1000,02125-031,DAI,IGWC,2023-06
14.729288,9.824806,0.6205720139094404,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
17.22811,9.934207,0.509950969906906,G SUPER,1000,02125-031,DAI,IGWC,2023-06
5.032924,7.614498,0.13738259511498682,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.0890183,7.5942535,0.517728243809244,MAGNA,1000,02125-031,DAI,IGWC,2023-06
11.801926,9.700347,-61.27511951612905,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
21.46813,4.8695903,1.9911526146010177,G SUPER,1000,02125-031,DAI,IGWC,2023-06
5.0303373,7.5966372,1.3672839228110594,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.66528,5.0723925,9.457974919354834,MAGNA,1000,02125-031,DAI,IGWC,2023-06
18.427391,7.015962,0.9810156327543419,MAGNA,1000,02125-031,DAI,IGWC,2023-06
17.906538,4.9881334,0.45975116035076724,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.0524464,7.6142244,0.009280957536656888,MAGNA,1000,02125-031,DAI,IGWC,2023-06
22.218796,2.6126437,0.4748774018086109,MAGNA,1000,02125-031,DAI,IGWC,2023-06
17.794102,6.2649236,0.18772320683111962,MAGNA,1000,02125-031,DAI,IGWC,2023-06
17.322905,13.342123,0.40192133427315685,MAGNA,1000,02125-031,DAI,IGWC,2023-06
7.573141,8.93141,0.32422439065195785,G SUPER,1000,02125-031,DAI,IGWC,2023-06
3.8270183,11.871481,0.898045525616698,MAGNA,1000,02125-031,DAI,IGWC,2023-06
12.467242,3.5636008,0.0004367988404557016,G SUPER,1000,02125-031,DAI,IGWC,2023-06
11.553269,4.4741497,0.0031451308577748528,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
2.45657,9.124365,0.3095163864022225,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
15.297468,13.010961,0.4230677975806452,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
5.011653,7.602573,1.4267310498898012,MAGNA,1000,02125-031,DAI,IGWC,2023-06
19.49655,1.730865,2.9761899677419352,MAGNA,1000,02125-031,DAI,IGWC,2023-06
10.783285,12.635802,0.16901617560807317,MAGNA,1000,02125-031,DAI,IGWC,2023-06
15.276951,10.043008,0.6900998481973437,MAGNA,1000,02125-031,DAI,IGWC,2023-06
3.9316156,11.819015,1.8759684217541983,MAGNA,1000,02125-031,DAI,IGWC,2023-06
3.6395223,9.33461,0.7239056557852036,G SUPER,1000,02125-031,DAI,IGWC,2023-06
11.829363,14.232679,0.5946507956302173,MAGNA,1000,02125-031,DAI,IGWC,2023-06
3.9704716,10.607902,0.6778777428677977,MAGNA,1000,02125-031,DAI,IGWC,2023-06
2.0540395,8.086484,0.41518067803878583,MAGNA,1000,02125-031,DAI,IGWC,2023-06
6.789546,9.285014,0.43603056048387084,G SUPER,1000,02125-031,DAI,IGWC,2023-06
20.882442,6.870494,0.42200265183537244,MAGNA,1000,02125-031,DAI,IGWC,2023-06
17.032953,10.2120075,0.741078312655087,MAGNA,1000,02125-031,DAI,IGWC,2023-06
17.186543,5.298028,-0.0021444907616990443,MAGNA,1000,02125-031,DAI,IGWC,2023-06
9.606977,15.611428,1.2816913752122243,MAGNA,1000,02125-031,DAI,IGWC,2023-06
21.11114,6.504574,0.2734835950956063,MAGNA,1000,02125-031,DAI,IGWC,2023-06
17.767931,8.40352,0.34383278424114233,MAGNA,1000,02125-031,DAI,IGWC,2023-06
16.576612,2.4541695,-0.00046273288848713444,G SUPER,1000,02125-031,DAI,IGWC,2023-06
4.782364,9.976308,1.1837640574596777,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.62241,5.252225,2.26991398064516,MAGNA,1000,02125-031,DAI,IGWC,2023-06
19.18426,2.8661737,-0.3282562464421252,G SUPER,1000,02125-031,DAI,IGWC,2023-06
16.183315,10.258946,0.4001288225806452,G SUPER,1000,02125-031,DAI,IGWC,2023-06
21.115692,5.106795,0.3318587691001696,G SUPER,1000,02125-031,DAI,IGWC,2023-06
18.548416,3.833128,0.14880949838709676,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
4.639824,9.72246,2.29703699032258,MAGNA,1000,02125-031,DAI,IGWC,2023-06
18.94836,3.3868482,2.9761899677419352,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.673305,9.850955,1.1043447068858556,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.605766,5.1545515,5.158895410557182,MAGNA,1000,02125-031,DAI,IGWC,2023-06
3.5900435,9.431914,0.9537560831314549,G SUPER,1000,02125-031,DAI,IGWC,2023-06
20.635183,5.101274,6.676217590132824,G SUPER,1000,02125-031,DAI,IGWC,2023-06
4.949767,12.803997,0.6240623972350229,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.737346,8.756099,0.574259247580645,G SUPER,1000,02125-031,DAI,IGWC,2023-06
4.8330007,8.836072,0.24779405802216412,G SUPER,1000,02125-031,DAI,IGWC,2023-06
19.782967,3.6293588,0.198075732718894,G SUPER,1000,02125-031,DAI,IGWC,2023-06
19.662619,4.334697,7.464069156327543,G SUPER,1000,02125-031,DAI,IGWC,2023-06
18.265787,9.448575,2.4617404838709684,G SUPER,1000,02125-031,DAI,IGWC,2023-06
7.37052,12.644597,0.28360655038932137,MAGNA,1000,02125-031,DAI,IGWC,2023-06
2.4236057,9.13173,0.697454714372663,G SUPER,1000,02125-031,DAI,IGWC,2023-06
7.440676,11.950773,0.4160012455377424,G SUPER,1000,02125-031,DAI,IGWC,2023-06
21.65195,4.519015,0.23257315375462706,G SUPER,1000,02125-031,DAI,IGWC,2023-06
10.337222,13.8264675,5.396790806451611,MAGNA,1000,02125-031,DAI,IGWC,2023-06
1.9346108,3.7748172,151.8443390322581,G SUPER,1000,02125-031,DAI,IGWC,2023-06
5.3477473,13.20949,0.5777750917311537,REPSOL EFITEC 87,1000,02125-031,DAI,IGWC,2023-06
20.369448,5.5841694,0.5090608064516131,G SUPER,1000,02125-031,DAI,IGWC,2023-06
4.6764097,9.862833,1.215363486943164,MAGNA,1000,02125-031,DAI,IGWC,2023-06
14.729293,3.6969588,2.487828525345622,MAGNA,1000,02125-031,DAI,IGWC,2023-06
19.549076,3.918222,-0.3030399656183638,MAGNA,1000,02125-031,DAI,IGWC,2023-06
16.984648,8.090508,0.6429665581797233,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.610426,5.1952863,3.7831899677419334,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.561319,9.585967,0.4813285970522802,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.5223536,10.548963,0.574259247580645,BP REGULAR,1000,02125-031,DAI,IGWC,2023-06
16.554895,3.9105895,3.8578244516129025,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.42906,11.053758,2.143034424832624,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.66833,13.477818,0.5138465918653575,MAGNA,1000,02125-031,DAI,IGWC,2023-06
3.9031491,12.126919,0.5331296456156294,MAGNA,1000,02125-031,DAI,IGWC,2023-06
19.0271,4.127201,0.3954945337489834,G SUPER,1000,02125-031,DAI,IGWC,2023-06
19.36294,4.73281,0.40075375111564426,MAGNA,1000,02125-031,DAI,IGWC,2023-06
4.6420727,9.7437725,2.1268861021505368,MAGNA,1000,02125-031,DAI,IGWC,2023-06
20.41205,4.711185,0.7055435002094675,MAGNA,1000,02125-031,DAI,IGWC,2023-06
5.821132,7.171719,0.34213631923311005,MAGNA,1000,02125-031,DAI,IGWC,2023-06
8.04971,13.921455,0.32753543376141,DIESEL,1003,02125-031,RPF,RPS,2023-06
12.929022,10.1641445,0.17565327532129743,DIESEL,1003,02125-031,RPF,RPS,2023-06
12.9279785,13.450916,1.7525900490258097,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
20.182049,9.903769,0.8146922652863776,G SUPER,1003,02125-031,RPF,RPI,2023-06
10.066735,16.246899,0.6516467529164406,MAGNA,1003,02125-031,RPF,RPI,2023-06
3.3708158,14.69874,0.487797590721005,DIESEL,1003,02125-031,RPF,RPS,2023-06
3.5922308,10.865774,-0.0018045292021403947,MAGNA,1003,02125-031,RPF,RPS,2023-06
9.543593,16.263498,0.8136105392184664,MAGNA,1003,02125-031,RPF,RPE,2023-06
-2.5332098,6.9600134,1.9576637225877191,DIESEL,1003,02125-031,RPF,RPS,2023-06
12.205383,14.09112,0.6951698318302779,MAGNA,1003,02125-031,RPF,RPI,2023-06
15.178945,14.590461,0.42854716346809374,MAGNA,1003,02125-031,RPF,RPS,2023-06
13.905805,13.63983,1.6749850481007942,MAGNA,1003,02125-031,RPF,RPI,2023-06
12.921019,9.641908,6.684101847299168,DIESEL,1003,02125-031,RPF,RPS,2023-06
7.0478106,14.8992605,0.24755770900611515,DIESEL,1003,02125-031,RPF,RPS,2023-06
15.850259,14.0168295,1.4138393598178136,MAGNA,1003,02125-031,RPF,RPS,2023-06
10.72105,15.575102,0.35258600577036164,MAGNA,1003,02125-031,RPF,RPS,2023-06
16.240278,12.388556,0.37468200710707383,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
20.5866,5.9475675,-0.15328809068068794,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
19.182737,4.0139103,0.5242380838815789,G SUPER,1003,02125-031,RPF,RPI,2023-06
21.857925,4.802491,0.34590620565084584,MAGNA,1003,02125-031,RPF,RPI,2023-06
11.374141,11.084485,0.3293140246090559,DIESEL,1003,02125-031,RPF,RPS,2023-06
12.522278,3.337737,0.0001268485786527615,MAGNA,1003,02125-031,RPF,RPS,2023-06
-0.08383384,8.14484,1.5265706336187084,DIESEL,1003,02125-031,RPF,RPE,2023-06
4.1656947,10.348448,1.091223995788244,MAGNA,1003,02125-031,RPF,RPI,2023-06
-3.4172215,4.6532054,0.8439082153333558,DIESEL,1003,02125-031,RPF,RPI,2023-06
14.841086,13.557274,0.7835285620944483,MAGNA,1003,02125-031,RPF,RPI,2023-06
16.687662,4.545465,-0.002212188474418999,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
12.440528,15.397632,0.9071826618208828,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
3.9150124,9.494716,0.48981317921539963,MAGNA,1003,02125-031,RPF,RPS,2023-06
4.7552223,10.160044,-0.09729289725853713,MAGNA,1003,02125-031,RPF,RPS,2023-06
16.5944,3.4965184,4.8108190065789485,BP REGULAR,1003,02125-031,RPF,RPS,2023-06
13.19319,8.786858,0.36908266592644856,DIESEL,1003,02125-031,RPF,RPS,2023-06
8.784172,13.225707,0.31069562974212445,DIESEL,1003,02125-031,RPF,RPS,2023-06
-3.4065719,5.3753996,4.5985970963138545,DIESEL,1003,02125-031,RPF,RPE,2023-06
15.848011,1.9214633,-9.000918430486957e-05,MAGNA,1003,02125-031,RPF,RPS,2023-06
2.2635756,8.920977,0.8598662462251941,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
15.416057,11.674639,0.4152571483918128,MAGNA,1003,02125-031,RPF,RPI,2023-06
10.5259075,11.844256,4.939339548444976,DIESEL,1003,02125-031,RPF,RPI,2023-06
7.687602,14.173844,0.8214693923364152,DIESEL,1003,02125-031,RPF,RPI,2023-06
3.5825171,1.7175853,0.5415627243647912,MAGNA,1003,02125-031,RPF,RPI,2023-06
2.8054585,11.594084,0.6539813326886929,MAGNA,1003,02125-031,RPF,RPI,2023-06
21.005392,8.199775,0.45290192742598684,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
4.2860856,10.17506,1.3101528376330573,BP REGULAR,1003,02125-031,RPF,RPI,2023-06
20.986145,8.9309025,0.4839078003588516,MAGNA,1003,02125-031,RPF,RPI,2023-06
2.326583,8.578996,0.4292433361991626,G SUPER,1003,02125-031,RPF,RPI,2023-06
-0.28057098,7.0763087,1.0782353631685058,DIESEL,1003,02125-031,RPF,RPE,2023-06
10.114651,15.930897,0.002042273780841384,MAGNA,1003,02125-031,RPF,RPI,2023-06
